2021-02-10 11:36:51.7248 | Debug | Home  正在加载配置文件：正在读取XML文件10 
2021-02-10 11:36:51.9571 | Debug | Home  正在加载配置文件：正在读取数据库配置文件15 
2021-02-10 11:36:52.1736 | Debug | Home  正在加载配置文件：正在读取正在更改数据库配置30 
2021-02-10 11:36:53.5220 | Debug | Home  正在加载配置文件：正在设置线程池配置60 
2021-02-10 11:36:53.7494 | Debug | Home  正在加载配置文件：正在判断是否重复打开软件90 
2021-02-10 11:36:53.9818 | Debug | Home  正在加载配置文件：配置完成正在打开软件100 
2021-02-10 11:36:55.0070 | Debug | 主画面Form3开始加载控件进度30 
2021-02-10 11:36:55.6603 | Debug | 主画面Form3开始正在显示UI进度90 
2021-02-10 11:38:05.4404 | Debug | 开始加载程序集axActUtlType1 
2021-02-10 11:38:05.5980 | Debug | 2021/2/10 11:38:05  运行了自定义Uppercomputer-20200727  版本号：1.0.0.42 
2021-02-10 11:38:05.6130 | Debug | Home  正在加载配置文件：正在读取XML文件10 
2021-02-10 11:38:05.8314 | Debug | Home  正在加载配置文件：正在读取数据库配置文件15 
2021-02-10 11:38:06.0588 | Debug | Home  正在加载配置文件：正在读取正在更改数据库配置30 
2021-02-10 11:38:07.3134 | Debug | Home  正在加载配置文件：正在设置线程池配置60 
2021-02-10 11:38:07.5458 | Debug | Home  正在加载配置文件：正在判断是否重复打开软件90 
2021-02-10 11:38:07.7822 | Debug | Home  正在加载配置文件：配置完成正在打开软件100 
2021-02-10 11:38:08.7546 | Debug | 主画面Form3开始加载控件进度30 
2021-02-10 11:38:09.5963 | Debug | 主画面Form3开始正在显示UI进度90 
2021-02-10 11:38:09.6093 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:09.6183 | Debug | 用户添加控件： 实例化宏指令对象 
2021-02-10 11:38:09.7449 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:09.7449 | Debug | 开始记录Form3主画面窗口控件 
